file,line,form,expression,resolved_old_path,expected_registry_key,expected_current_path,classification,currently_exists,io_role,executable_path,fix_required,pre_existing_missing,pre_existing_missing_reason,evidence
config/synthetic/pallet_paths.yaml,32,bare,"""// 조명"": ""Stage 2-B 이동 완료 (구 data/pallet/hdri)"",",data/pallet/hdri,hdri_root,data/pallet/assets/lighting/hdri/library,FALSE_POSITIVE_COMMENT,False,unknown,False,False,False,,registry 설명 주석 키 — 옛 경로를 일부러 기록
config/synthetic/pallet_paths.yaml,33,literal,"""hdri_root"": ""data/pallet/assets/lighting/hdri/library"",",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,36,literal,"""floor_material_root"": ""data/pallet/assets/materials/floor/textures_floor"",",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,37,literal,"""pallet_material_root"": ""data/pallet/assets/materials/pallet/textures_wood"",",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,41,literal,"""data/pallet/assets/pallets/models/models_usd"",",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,42,literal,"""data/pallet/assets/pallets/source/pallets_v2_add/models""",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,44,literal,"""pallet_measurements"": ""data/pallet/assets/pallets/source/pallets_v2_add/measurements.json"",",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,47,literal,"""golden_overlay_reference"": ""data/pallet/reference/golden_overlay/trunc_addon_v1_pilot"",",data/pallet/reference,,,CURRENT_RUNTIME,True,unknown,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,48,literal,"""real_data_root"": ""data/pallet/reference/real_images/real_data"",",data/pallet/reference,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,51,literal,"""runs_root"": ""data/pallet/runs"",",data/pallet/runs,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,52,literal,"""release_root"": ""data/pallet/release"",",data/pallet/release,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,53,literal,"""archive_root"": ""data/pallet/archive"",",data/pallet/archive,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,54,literal,"""manifests_root"": ""data/pallet/manifests"",",data/pallet/manifests,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,55,literal,"""assets_root"": ""data/pallet/assets"",",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
config/synthetic/pallet_paths.yaml,56,literal,"""reference_root"": ""data/pallet/reference"",",data/pallet/reference,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/_check_axis.py,4,literal,"path = sys.argv[1] if len(sys.argv) > 1 else ""data/pallet/test_fix_axis/000001.json""",data/pallet/test_fix_axis,,,LEGACY_RUNTIME_FROZEN,False,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_b3_asset_check.py,10,bare,blender -b data/pallet/blender_scene/synth_data_scene.blend \,data/pallet/blender_scene,production_scene_textures / production_scene,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_b3_asset_check.py,36,literal,"p.add_argument(""--out"", default=""data/pallet/_v2_b3_check"")",data/pallet/_v2_b3_check,,,LEGACY_RUNTIME_FROZEN,True,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_diag_screenray.py,14,literal,"d=json.load(open(""data/pallet/_floor_test10b/000002.json""))",data/pallet/_floor_test10b,,,LEGACY_RUNTIME_FROZEN,False,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_floor_emit_patch.py,4,literal,"'--out_dir','data/pallet/_floor_emit','--flat_out','--overlay_every','0']",data/pallet/_floor_emit,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_g5_reverify.py,11,bare,Calibration/diagnostic ONLY. No commit. Writes data/pallet/_v2_g5_reverify/.,data/pallet/_v2_g5_reverify,,,LEGACY_RUNTIME_FROZEN,True,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_g5_reverify.py,14,bare,blender -b data/pallet/blender_scene/synth_data_scene.blend \,data/pallet/blender_scene,production_scene_textures / production_scene,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_g5_reverify.py,29,literal,"p.add_argument(""--out"", default=""data/pallet/_v2_g5_reverify"")",data/pallet/_v2_g5_reverify,,,LEGACY_RUNTIME_FROZEN,True,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_gen_wood_random_samples.py,6,bare,blender -b data/pallet/blender_scene/synth_data_scene.blend \,data/pallet/blender_scene,production_scene_textures / production_scene,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_gen_wood_random_samples.py,9,yaml_value,"Outputs: data/pallet/_wood_skin_compare/random_applied/{images,overlay,json}/",data/pallet/_wood_skin_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_gen_wood_random_samples.py,9,bare,"Outputs: data/pallet/_wood_skin_compare/random_applied/{images,overlay,json}/",data/pallet/_wood_skin_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_gen_wood_random_samples.py,32,os_path_join,"OUT_BASE = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""_wood_skin_compare"", ""random_applied"")",data/pallet/_wood_skin_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_make_archive_vs_new_sheet.py,22,literal,"ARCHIVE_OVERLAY = REPO / ""data/pallet/reference/golden_overlay/trunc_addon_v1_pilot/overlay""  # registry: golden_overlay_reference",data/pallet/reference,,,LEGACY_RUNTIME_FROZEN,True,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_make_archive_vs_new_sheet.py,23,literal,"NEW_OVERLAY = REPO / ""data/pallet/_v2_smoke50_9d/overlay_archive_style""",data/pallet/_v2_smoke50_9d,,,LEGACY_RUNTIME_FROZEN,True,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_make_compare_sheet.py,7,os_path_join,""".."", "".."", "".."", ""data"", ""pallet"", ""_material_compare"")",data/pallet/_material_compare,,,LEGACY_RUNTIME_FROZEN,False,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_make_floor_sheet.py,7,literal,"D = ""data/pallet/_floor_compare""",data/pallet/_floor_compare,,,LEGACY_RUNTIME_FROZEN,False,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_make_floor_sheet14.py,7,literal,"D = ""data/pallet/_floor_applied14""",data/pallet/_floor_applied14,,,LEGACY_RUNTIME_FROZEN,False,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_make_floor_uv_sheet.py,5,bare,"Run in pallet-pose env (needs cv2). Out: data/pallet/_floor_uv_test/_sheet.png""""""",data/pallet/_floor_uv_test,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_make_floor_uv_sheet.py,10,os_path_join,"OUT = os.path.join(""data"", ""pallet"", ""_floor_uv_test"")",data/pallet/_floor_uv_test,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_regen_mixed10.py,10,literal,"""--out_dir"", ""data/pallet/_mat_test10d"",",data/pallet/_mat_test10d,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_regen_scene3.py,15,literal,"""--out_dir"", ""data/pallet/_mat_test10d_scene3"",",data/pallet/_mat_test10d_scene3,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_applied14.py,16,bare,data/pallet/blender_scene/synth_data_scene.blend \,data/pallet/blender_scene,production_scene_textures / production_scene,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_applied14.py,19,yaml_value,Output: data/pallet/_floor_applied14/{NN}_{name}.png,data/pallet/_floor_applied14,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_applied14.py,19,bare,Output: data/pallet/_floor_applied14/{NN}_{name}.png,data/pallet/_floor_applied14,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_applied14.py,39,os_path_join,"OUT_DIR = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""_floor_applied14"")",data/pallet/_floor_applied14,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_applied14.py,41,os_path_join,"FLOOR_TEX_DIR = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""textures_floor"")",data/pallet/textures_floor,floor_material_root,data/pallet/assets/materials/floor/textures_floor,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_compare.py,8,bare,"`data/pallet/textures_floor/`, keeping geometry, camera, HDRI, and the pallet",data/pallet/textures_floor,floor_material_root,data/pallet/assets/materials/floor/textures_floor,LEGACY_RUNTIME_FROZEN,False,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_compare.py,14,bare,data/pallet/blender_scene/synth_data_scene.blend \,data/pallet/blender_scene,production_scene_textures / production_scene,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_compare.py,17,yaml_value,Output: data/pallet/_floor_compare/{NN}_{name}.png,data/pallet/_floor_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_compare.py,17,bare,Output: data/pallet/_floor_compare/{NN}_{name}.png,data/pallet/_floor_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_compare.py,37,os_path_join,"OUT_DIR = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""_floor_compare"")",data/pallet/_floor_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_compare.py,39,os_path_join,"FLOOR_TEX_DIR = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""textures_floor"")",data/pallet/textures_floor,floor_material_root,data/pallet/assets/materials/floor/textures_floor,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_fix_test.py,11,yaml_value,Out: data/pallet/_floor_fix_test/<texture>.png + _sheet.png,data/pallet/_floor_fix_test,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_fix_test.py,11,bare,Out: data/pallet/_floor_fix_test/<texture>.png + _sheet.png,data/pallet/_floor_fix_test,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_fix_test.py,31,os_path_join,"OUT = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""_floor_fix_test"")",data/pallet/_floor_fix_test,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_uv_compare.py,13,yaml_value,Out: data/pallet/_floor_uv_test/<tex>_mpt<val>.png + _sheet.png,data/pallet/_floor_uv_test,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_uv_compare.py,13,bare,Out: data/pallet/_floor_uv_test/<tex>_mpt<val>.png + _sheet.png,data/pallet/_floor_uv_test,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_floor_uv_compare.py,31,os_path_join,"OUT = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""_floor_uv_test"")",data/pallet/_floor_uv_test,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_material_compare.py,8,bare,data/pallet/blender_scene/synth_data_scene.blend \,data/pallet/blender_scene,production_scene_textures / production_scene,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_material_compare.py,11,yaml_value,Output: data/pallet/_material_compare/{pallet}_{palette}.png  +  contact sheets.,data/pallet/_material_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_material_compare.py,11,bare,Output: data/pallet/_material_compare/{pallet}_{palette}.png  +  contact sheets.,data/pallet/_material_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_material_compare.py,29,os_path_join,"OUT_DIR = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""_material_compare"")",data/pallet/_material_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_plastic_closeup.py,11,bare,data/pallet/blender_scene/synth_data_scene.blend \,data/pallet/blender_scene,production_scene_textures / production_scene,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_plastic_closeup.py,13,yaml_value,Output: data/pallet/_mat_test10c/closeup/scene_1_plastic_{i}.png,data/pallet/_mat_test10c,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_plastic_closeup.py,13,bare,Output: data/pallet/_mat_test10c/closeup/scene_1_plastic_{i}.png,data/pallet/_mat_test10c,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_plastic_closeup.py,31,os_path_join,"OUT_DIR = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""_mat_test10e"", ""closeup"")",data/pallet/_mat_test10e,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_wood_closeup.py,7,bare,blender -b data/pallet/blender_scene/synth_data_scene.blend \,data/pallet/blender_scene,production_scene_textures / production_scene,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_wood_closeup.py,10,yaml_value,Output: data/pallet/_mat_test10b/closeup/{pallet}_{variant}.png,data/pallet/_mat_test10b,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_wood_closeup.py,10,bare,Output: data/pallet/_mat_test10b/closeup/{pallet}_{variant}.png,data/pallet/_mat_test10b,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_wood_closeup.py,29,os_path_join,"OUT_DIR = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""_mat_test10b"", ""closeup"")",data/pallet/_mat_test10b,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_wood_skin_compare.py,6,bare,blender -b data/pallet/blender_scene/synth_data_scene.blend \,data/pallet/blender_scene,production_scene_textures / production_scene,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_wood_skin_compare.py,9,yaml_value,Output: data/pallet/_wood_skin_compare/individual/{variant}.png,data/pallet/_wood_skin_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_wood_skin_compare.py,9,bare,Output: data/pallet/_wood_skin_compare/individual/{variant}.png,data/pallet/_wood_skin_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_wood_skin_compare.py,10,bare,data/pallet/_wood_skin_compare/catalog_wood_skins.png  (labelled grid),data/pallet/_wood_skin_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_render_wood_skin_compare.py,29,os_path_join,"OUT_DIR = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""_wood_skin_compare"")",data/pallet/_wood_skin_compare,,,LEGACY_RUNTIME_FROZEN,False,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_restructure_to_r3.py,20,bare,--root data/pallet/training_data_v4_split \,data/pallet/training_data_v4_split,,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_calib_200.py,12,bare,blender -b data/pallet/blender_scene/synth_data_scene.blend \,data/pallet/blender_scene,production_scene_textures / production_scene,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_calib_200.py,14,bare,--out data/pallet/_v2_calib_200 --seed 7000 --n 200,data/pallet/_v2_calib_200,,,LEGACY_RUNTIME_FROZEN,True,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_calib_200.py,37,literal,"p.add_argument(""--out"", default=""data/pallet/_v2_calib_200"")",data/pallet/_v2_calib_200,,,LEGACY_RUNTIME_FROZEN,True,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_calib_200_analyze.py,9,bare,--records data/pallet/_v2_calib_200/calib_records.json,data/pallet/_v2_calib_200,,,LEGACY_RUNTIME_FROZEN,True,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_calib_200_analyze.py,350,literal,"ap.add_argument(""--records"", default=""data/pallet/_v2_calib_200/calib_records.json"")",data/pallet/_v2_calib_200,,,LEGACY_RUNTIME_FROZEN,True,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_pilot_2k.py,21,bare,blender -b data/pallet/blender_scene/synth_data_scene.blend \,data/pallet/blender_scene,production_scene_textures / production_scene,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_pilot_2k.py,23,bare,--out data/pallet/_v2_pilot_2k --seed 7000 --n 2000 --max_render 200,data/pallet/_v2_pilot_2k,,,LEGACY_RUNTIME_FROZEN,True,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_pilot_2k.py,44,literal,"p.add_argument(""--out"", default=""data/pallet/_v2_pilot_2k"")",data/pallet/_v2_pilot_2k,,,LEGACY_RUNTIME_FROZEN,True,output,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_pilot_audit.py,3,bare,Reads the pilot render (data/pallet/_v2_pilot_2k: pilot_records.json + labels/ + rgb/ + mask/),data/pallet/_v2_pilot_2k,,,LEGACY_RUNTIME_FROZEN,True,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_pilot_audit.py,22,bare,--dir data/pallet/_v2_pilot_2k [--n_overlay 30],data/pallet/_v2_pilot_2k,,,LEGACY_RUNTIME_FROZEN,True,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_pilot_audit.py,170,literal,"ap.add_argument(""--dir"", default=""data/pallet/_v2_pilot_2k"")",data/pallet/_v2_pilot_2k,,,LEGACY_RUNTIME_FROZEN,True,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_pilot_overlay_all.py,4,bare,"(data/pallet/_v2_pilot_2k: labels/ + rgb/, idx 0..1999 continuous) so the whole",data/pallet/_v2_pilot_2k,,,LEGACY_RUNTIME_FROZEN,True,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_pilot_overlay_all.py,20,bare,--dir data/pallet/_v2_pilot_2k,data/pallet/_v2_pilot_2k,,,LEGACY_RUNTIME_FROZEN,True,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_v2_pilot_overlay_all.py,84,literal,"ap.add_argument(""--dir"", default=""data/pallet/_v2_pilot_2k"")",data/pallet/_v2_pilot_2k,,,LEGACY_RUNTIME_FROZEN,True,unknown,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_verify_archive_style_pixels.py,48,literal,"ARCHIVE_ROOT = REPO / ""data/pallet/reference/golden_overlay/trunc_addon_v1_pilot""  # registry: golden_overlay_reference",data/pallet/reference,,,LEGACY_RUNTIME_FROZEN,True,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_verify_archive_style_pixels.py,49,literal,"NEW_ROOT = REPO / ""data/pallet/_v2_smoke50_9d""",data/pallet/_v2_smoke50_9d,,,LEGACY_RUNTIME_FROZEN,True,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_verify_mat10b.py,13,literal,"ROOT = ""data/pallet/_mat_test10b/train""",data/pallet/_mat_test10b,,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/_verify_repilot.py,21,literal,"ROOT = sys.argv[1] if len(sys.argv) > 1 else ""data/pallet/training_data_v4""",data/pallet/training_data_v4,,,LEGACY_RUNTIME_FROZEN,False,input,False,False,False,,일회성 진단 스크립트 (동결)
scripts/data_prep/blender/analyze_v2_continuous.py,58,literal,"DEFAULT_DIR = ""data/pallet/_v2_scene_logic_500_seed7500""",data/pallet/_v2_scene_logic_500_seed7500,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/analyze_v2_scene_logic.py,85,literal,"DEFAULT_DIR = ""data/pallet/_v2_scene_logic_500_seed7500""",data/pallet/_v2_scene_logic_500_seed7500,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/analyze_v2_scene_logic.py,87,literal,"DEFAULT_BASELINE = ""data/pallet/_v2_pilot_2k/diagnosis/pilot_frames.csv""",data/pallet/_v2_pilot_2k,,,CURRENT_RUNTIME,True,unknown,True,False,False,,현행 실행 경로
scripts/data_prep/blender/audit_pnp_eligibility.py,120,literal,"DEFAULT_DIR = ""data/pallet/_v2_scene_logic_500_seed7500""",data/pallet/_v2_scene_logic_500_seed7500,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/audit_v2_dryrun.py,39,os_path_join,"DEFAULT_OUT = os.path.join(_PROJECT_ROOT, ""data"", ""pallet"", ""v2_dryrun_audit"")",data/pallet/v2_dryrun_audit,,,CURRENT_RUNTIME,True,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/audit_v2_scene_logic.py,63,literal,"DEFAULT_DIR = ""data/pallet/_v2_scene_logic_500_seed7500""",data/pallet/_v2_scene_logic_500_seed7500,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/blender_config.py,200,bare,# `data/pallet/textures_wood` this used to build has not existed since the,data/pallet/textures_wood,pallet_material_root,data/pallet/assets/materials/pallet/textures_wood,FALSE_POSITIVE_COMMENT,False,unknown,False,False,False,,주석 — 실행 경로 아님
scripts/data_prep/blender/efront_kp12.py,29,bare,Source of the ratios: P0/P1 from data/pallet/archive/_efront_12kp_check/efront_measurements.json,data/pallet/archive,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/efront_kp12.py,33,bare,(data/pallet/assets/pallets/source/pallets_v2_add/measurements.json) (a,data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/floor_and_mask.py,22,bare,# Stage 2-B: registry key floor_material_root. 옛 data/pallet/textures_floor 는 없어진 지 오래다.,data/pallet/textures_floor,floor_material_root,data/pallet/assets/materials/floor/textures_floor,FALSE_POSITIVE_COMMENT,False,input,False,False,False,,주석 — 실행 경로 아님
scripts/data_prep/blender/gen_4pallet_mask.py,32,bare,--out_dir data/pallet/training_data_v4 --overlay_every 1,data/pallet/training_data_v4,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/gen_4pallet_mask.py,672,literal,"p.add_argument(""--out_dir"", default=""data/pallet/training_data_v4"")",data/pallet/training_data_v4,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/gen_dataset_v4.py,32,bare,--out_dir data/pallet/training_data_v4 --overlay_every 1,data/pallet/training_data_v4,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/gen_dataset_v4.py,479,literal,"p.add_argument(""--out_dir"", default=""data/pallet/training_data_v4"")",data/pallet/training_data_v4,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/gen_palletobj_v1.py,4,bare,blender -b data/pallet/assets/scenes/production/blender_scene/_sandbox_parking_lot_check.blend \,data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/gen_palletobj_v1.py,6,bare,--out data/pallet/test_palletobj_v1 --n 10 --seed 42,data/pallet/test_palletobj_v1,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/gen_palletobj_v1.py,86,literal,"HDRI_DIR = os.path.abspath(""data/pallet/assets/lighting/hdri/library"")  # Stage 2-B: registry hdri_root",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/gen_palletobj_v1.py,569,literal,"bpy.ops.wm.save_as_mainfile(filepath=""data/pallet/assets/scenes/production/blender_scene/_sandbox_parking_lot_check.blend"", copy=True)",data/pallet/assets,,,CURRENT_RUNTIME,True,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/gen_preview10.py,8,bare,"data/pallet/_preview10/{images,json,overlay}/",data/pallet/_preview10,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/gen_preview10.py,202,os_path_join,"OUT_BASE = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""_preview10"")",data/pallet/_preview10,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
